reg_id,distance_cm,bacteria_count,infection_rate,spread_path_factor,airborne_bacteria_fraction,respirable_bacteria_fraction,airflow_speed_m_s,environment_stability,class_bacteria_level,moisture_level,dispersion_factor
6156,1,291750000000000,0.5,0.5,0.9,0.5,3.84,F,QS,0.00042,0.02
6157,1,50787000000000,0.9,0.5,0.8,0.5,3.26,E,T6,0.0005,0.0021
6158,1,214700000000000,1.0,1.0,0.9,1.0,3.41,F,QS,0.00019,0.14
6159,1,252420000000000,1.0,1.0,0.5,1.0,4.55,A,V3,0.0001,0.00066
6160,1,96571000000000,1.0,0.5,0.5,0.6,3.89,E,T6,0.0001,0.0037
6161,1,300050000000000,0.9,0.5,1.0,0.5,4.86,C,Z1,0.0001,0.0019
6162,1,63642000000000,1.0,0.6,1.0,0.5,4.22,A,V3,0.0001,0.00011
6163,1,161030000000000,0.8,0.7,0.5,0.6,4.46,B,N4,0.0001,0.00033
6164,1,409680000000000,0.9,1.0,0.5,0.6,4.69,C,Z1,0.0001,0.0032
6165,1,349230000000000,1.0,1.0,1.0,1.0,4.74,F,QS,0.0001,0.23
6166,1,46926000000000,0.6,0.9,1.0,1.0,4.9,E,T6,0.00035,0.0049
6167,1,392710000000000,0.5,1.0,0.6,1.0,4.4,B,N4,0.00056,0.0013
6168,1,200310000000000,0.6,1.0,0.9,0.9,3.88,F,QS,0.0001,0.071
6169,1,61229000000000,0.9,1.0,1.0,0.8,4.64,F,QS,0.0001,0.029
6170,1,317510000000000,0.5,0.7,0.5,0.6,3.06,D,M7,0.0003,0.0036
6171,1,423200000000000,0.6,0.8,0.5,0.6,4.56,B,N4,0.00022,0.0007
6172,1,61386000000000,1.0,1.0,0.6,0.5,3.62,D,M7,0.00049,0.0016
6173,1,226260000000000,0.9,1.0,0.5,0.5,3.15,B,N4,0.0001,0.00086
6174,1,209320000000000,0.8,1.0,1.0,0.5,3.48,C,Z1,0.0001,0.0032
6175,1,424300000000000,0.5,0.6,0.7,0.9,4.75,B,N4,0.00022,0.00089
6176,1,239880000000000,1.0,0.5,0.5,1.0,4.61,F,QS,0.00013,0.039
6177,1,345950000000000,0.5,1.0,0.8,0.6,4.22,C,Z1,0.00013,0.0026
6178,1,265760000000000,0.7,0.6,0.9,1.0,3.89,B,N4,0.0003,0.0013
6179,1,365390000000000,1.0,0.5,1.0,0.6,4.83,A,V3,0.0001,0.00054
6180,1,367550000000000,0.9,0.6,1.0,0.5,4.35,A,V3,0.00059,0.00048
6181,1,234440000000000,1.0,0.5,1.0,0.8,3.22,C,Z1,0.00027,0.0036
6182,1,278480000000000,1.0,0.5,0.8,0.5,4.52,B,N4,0.0001,0.00067
6183,1,132150000000000,0.5,1.0,0.5,1.0,3.25,B,N4,0.0001,0.00054
6184,1,100120000000000,0.5,0.8,0.9,0.9,3.46,B,N4,0.00043,0.00045
6185,1,246070000000000,0.5,1.0,1.0,1.0,4.56,C,Z1,0.0001,0.0036
6186,1,135310000000000,0.5,0.5,1.0,1.0,4.73,C,Z1,0.00059,0.00084
6187,1,39066000000000,0.6,0.7,0.7,0.8,4.68,F,QS,0.0001,0.0061
6188,1,341550000000000,0.5,0.9,0.5,0.8,4.64,B,N4,0.0001,0.00072
6189,1,434080000000000,1.0,1.0,0.7,1.0,3.61,F,QS,0.0001,0.23
6190,1,426950000000000,0.7,1.0,0.7,0.6,4.84,E,T6,0.00038,0.024
6191,1,405040000000000,1.0,1.0,0.6,1.0,4.85,B,N4,0.0001,0.0027
6192,1,294690000000000,0.5,0.6,0.5,0.8,3.0,E,T6,0.0001,0.011
6193,1,281990000000000,0.9,0.8,0.6,0.5,4.13,C,Z1,0.00018,0.0019
6194,1,126870000000000,1.0,0.5,0.9,1.0,3.18,E,T6,0.0001,0.017
6195,1,233310000000000,0.8,1.0,1.0,0.8,3.28,B,N4,0.00021,0.0023
6196,1,334440000000000,0.6,0.5,1.0,0.5,4.78,F,QS,0.00024,0.03
6197,1,268420000000000,0.5,0.5,1.0,0.8,4.32,C,Z1,0.0001,0.0017
6198,1,257950000000000,1.0,0.5,1.0,0.5,3.65,F,QS,0.0001,0.048
6199,1,95374000000000,1.0,0.9,0.6,0.8,3.45,D,M7,0.0001,0.0043
6200,1,69633000000000,1.0,0.6,0.8,1.0,4.13,F,QS,0.0001,0.024
6201,1,233060000000000,0.5,0.9,0.5,1.0,4.54,F,QS,0.0001,0.035
6202,1,72639000000000,0.5,0.5,1.0,0.9,4.93,A,V3,0.0001,7.9e-05
6203,1,257680000000000,0.7,1.0,1.0,0.5,3.89,A,V3,0.0001,0.00055
6204,1,145740000000000,0.5,0.5,1.0,0.6,4.27,F,QS,0.0001,0.015
6205,1,228440000000000,1.0,1.0,0.5,1.0,3.83,A,V3,0.00012,0.0007
6206,1,150580000000000,0.5,0.8,0.5,1.0,4.81,F,QS,0.00045,0.016
6207,1,243090000000000,0.6,0.5,1.0,0.7,4.66,D,M7,0.0001,0.0041
6208,1,241040000000000,0.5,0.5,0.5,0.5,3.02,A,V3,0.0001,0.00012
6209,1,199830000000000,0.9,0.5,0.8,1.0,3.62,E,T6,0.00023,0.018
6210,1,270390000000000,1.0,0.6,0.5,0.9,3.16,C,Z1,0.0001,0.003
6211,1,427690000000000,1.0,1.0,0.9,0.6,3.8,D,M7,0.0001,0.022
6212,1,269110000000000,0.9,0.8,1.0,0.6,4.12,C,Z1,0.0001,0.0037
6213,1,313240000000000,1.0,1.0,1.0,0.7,3.47,F,QS,0.0001,0.17
6214,1,277850000000000,0.5,1.0,0.9,0.9,4.82,C,Z1,0.0001,0.0031
6215,1,309580000000000,0.5,0.7,0.5,0.5,4.96,E,T6,0.0001,0.0056
6216,1,216010000000000,0.5,1.0,0.7,1.0,3.85,F,QS,0.00031,0.048
6217,1,84051000000000,0.5,0.6,1.0,0.7,3.75,D,M7,0.0001,0.0017
6218,1,107890000000000,0.5,1.0,0.5,0.5,3.07,F,QS,0.0001,0.011
6219,1,150480000000000,0.6,0.6,0.5,1.0,4.78,E,T6,0.0001,0.0058
6220,1,182740000000000,1.0,0.9,0.5,0.7,3.78,E,T6,0.0001,0.015
6221,1,96341000000000,0.7,1.0,1.0,0.5,3.01,D,M7,0.00046,0.0034
6222,1,204440000000000,0.5,0.8,0.5,1.0,3.51,E,T6,0.0001,0.011
6223,1,237360000000000,0.6,0.5,0.7,0.5,4.89,B,N4,0.00048,0.00025
6224,1,79301000000000,0.5,0.5,1.0,0.5,3.7,F,QS,0.0001,0.0074
6225,1,211780000000000,0.8,1.0,0.5,1.0,3.07,C,Z1,0.00011,0.0036
6226,1,332000000000000,1.0,0.5,1.0,0.8,3.29,F,QS,0.0001,0.1
6227,1,98487000000000,1.0,1.0,1.0,0.5,3.27,F,QS,0.0001,0.039
6228,1,43575000000000,0.9,0.8,1.0,1.0,4.23,B,N4,0.0001,0.0004
6229,1,205660000000000,1.0,1.0,0.5,1.0,3.25,F,QS,0.0001,0.081
6230,1,166840000000000,0.5,0.8,1.0,0.5,4.64,A,V3,0.0001,0.00017
6231,1,110510000000000,1.0,0.9,0.5,1.0,4.64,F,QS,0.00016,0.032
6232,1,229530000000000,1.0,0.9,0.5,1.0,4.96,C,Z1,0.0001,0.0028
6233,1,121040000000000,0.9,0.5,1.0,0.5,4.45,D,M7,0.00058,0.002
6234,1,436060000000000,1.0,1.0,1.0,0.6,4.69,E,T6,0.0001,0.057
6235,1,202900000000000,0.5,0.5,0.8,1.0,3.72,E,T6,0.0001,0.011
6236,1,71274000000000,0.8,0.9,0.7,0.5,3.18,B,N4,0.0001,0.0003
6237,1,103890000000000,1.0,1.0,1.0,0.7,3.38,D,M7,0.0001,0.0078
6238,1,293580000000000,0.8,0.5,0.9,0.5,3.72,D,M7,0.0001,0.0052
6239,1,255900000000000,0.5,0.5,0.5,1.0,4.62,D,M7,0.00025,0.0025
6240,1,271860000000000,1.0,0.8,0.5,0.7,4.94,B,N4,0.00054,0.00076
6241,1,285070000000000,0.9,0.8,1.0,0.6,3.32,E,T6,0.00024,0.033
6242,1,324490000000000,0.9,1.0,1.0,0.5,4.64,E,T6,0.0001,0.032
6243,1,99220000000000,1.0,0.5,1.0,0.5,4.68,D,M7,0.0001,0.002
6244,1,309700000000000,0.5,0.5,0.5,0.5,4.99,C,Z1,0.00055,0.00047
6245,1,112270000000000,0.5,0.5,0.5,0.5,4.83,C,Z1,0.0001,0.00019
6246,1,177560000000000,0.9,1.0,0.6,0.6,4.23,E,T6,0.0001,0.014
6247,1,422790000000000,1.0,0.9,0.6,1.0,4.33,D,M7,0.0001,0.02
6248,1,298170000000000,0.6,0.5,0.7,0.8,3.44,A,V3,0.00037,0.00031
6249,1,433230000000000,0.5,0.5,1.0,0.5,3.53,D,M7,0.0001,0.0056
6250,1,238730000000000,0.5,1.0,0.7,0.5,4.34,E,T6,0.0001,0.0097
6251,1,63655000000000,0.5,0.7,1.0,0.9,4.63,B,N4,0.00013,0.00023
6252,1,267210000000000,0.7,0.6,0.5,1.0,3.02,C,Z1,0.0001,0.0024
6253,1,72767000000000,0.5,0.5,1.0,0.5,4.69,B,N4,0.0001,0.00011
6254,1,223690000000000,1.0,0.9,0.8,0.5,4.07,B,N4,0.0001,0.0011
6255,1,161390000000000,0.5,1.0,0.6,1.0,3.69,A,V3,0.00055,0.00027
6256,1,343430000000000,1.0,0.5,0.9,0.5,3.0,A,V3,0.0001,0.0006
6257,1,89893000000000,1.0,1.0,1.0,1.0,4.0,B,N4,0.0001,0.0012
6258,1,108130000000000,1.0,0.5,1.0,1.0,3.57,F,QS,0.0001,0.041
6259,1,422030000000000,0.5,1.0,1.0,0.5,4.78,B,N4,0.00049,0.0011
6260,1,318000000000000,1.0,0.5,1.0,0.8,4.23,C,Z1,0.00021,0.0039
6261,1,311030000000000,0.5,0.5,0.5,1.0,3.89,A,V3,0.0001,0.00024
6262,1,215670000000000,1.0,1.0,0.7,0.5,4.61,C,Z1,0.00012,0.0022
6263,1,353470000000000,1.0,0.5,0.5,0.5,4.43,B,N4,0.0001,0.00054
6264,1,274390000000000,1.0,0.9,1.0,1.0,3.73,B,N4,0.00018,0.0034
6265,1,221640000000000,0.6,0.5,0.5,0.6,3.07,C,Z1,0.0001,0.00084
6266,1,268000000000000,0.5,1.0,0.5,0.5,4.9,E,T6,0.0001,0.0071
6267,1,91898000000000,0.6,1.0,0.8,0.8,4.78,F,QS,0.0003,0.021
6268,1,354800000000000,0.5,0.5,0.5,0.5,3.94,F,QS,0.00034,0.014
6269,1,138710000000000,0.6,1.0,0.6,0.5,4.77,D,M7,0.00039,0.0018
6270,1,253030000000000,0.7,1.0,0.6,0.5,3.66,F,QS,0.0001,0.04
6271,1,65619000000000,1.0,0.7,1.0,0.5,3.07,A,V3,0.0001,0.00018
6272,1,158760000000000,0.6,0.8,1.0,1.0,3.59,B,N4,0.0001,0.0011
6273,1,224280000000000,1.0,0.6,0.5,0.6,3.82,F,QS,0.0001,0.03
6274,1,429760000000000,0.5,0.5,1.0,0.9,4.65,B,N4,0.00014,0.0011
6275,1,358230000000000,0.5,0.9,1.0,0.5,4.72,E,T6,0.0001,0.018
6276,1,54709000000000,0.6,0.5,1.0,0.6,3.22,A,V3,0.00025,6.8e-05
6277,1,172870000000000,0.9,0.5,0.9,0.6,4.96,B,N4,0.00055,0.00042
6278,1,356120000000000,0.5,0.5,0.7,1.0,3.51,A,V3,0.0001,0.00042
6279,1,251490000000000,1.0,0.6,0.6,0.5,4.01,D,M7,0.0001,0.0042
6280,1,146080000000000,1.0,1.0,0.6,1.0,3.25,B,N4,0.0001,0.0014
6281,1,73048000000000,1.0,0.5,0.5,0.5,3.21,B,N4,0.0001,0.00015
6282,1,290950000000000,0.7,1.0,1.0,0.9,3.54,F,QS,0.00059,0.1
6283,1,411340000000000,0.8,1.0,1.0,1.0,4.94,E,T6,0.0001,0.069
6284,1,223700000000000,1.0,1.0,1.0,0.5,3.95,C,Z1,0.0006,0.0032
6285,1,396140000000000,1.0,0.5,0.9,1.0,4.26,B,N4,0.0001,0.0022
6286,1,128240000000000,0.9,0.8,1.0,1.0,4.34,C,Z1,0.00047,0.0026
6287,1,90856000000000,0.5,0.7,0.5,0.6,3.56,D,M7,0.0001,0.00098
6288,1,225140000000000,1.0,1.0,0.8,0.5,3.15,A,V3,0.0001,0.00067
6289,1,431490000000000,0.5,0.5,0.5,1.0,3.74,D,M7,0.0001,0.0053
6290,1,56450000000000,1.0,0.5,0.8,0.5,4.62,D,M7,0.0001,0.00091
6291,1,82707000000000,0.5,0.7,0.5,0.6,4.0,F,QS,0.0001,0.0062
6292,1,340840000000000,1.0,1.0,1.0,1.0,3.89,B,N4,0.0001,0.0047
6293,1,353470000000000,0.9,0.6,1.0,0.8,4.34,E,T6,0.0001,0.035
6294,1,149160000000000,1.0,0.5,1.0,0.5,4.81,D,M7,0.00049,0.0026
6295,1,64634000000000,0.5,1.0,1.0,0.6,3.93,D,M7,0.0001,0.0018
6296,1,192100000000000,0.5,0.5,0.8,1.0,4.84,E,T6,0.0001,0.0082
6297,1,254960000000000,1.0,1.0,0.5,0.9,3.9,D,M7,0.00014,0.011
6298,1,308530000000000,0.5,1.0,1.0,0.9,4.35,D,M7,0.00043,0.011
6299,1,196380000000000,0.8,0.7,0.6,0.8,3.64,B,N4,0.00036,0.00071
6300,1,63646000000000,1.0,0.5,0.7,1.0,4.65,C,Z1,0.00047,0.00058
6301,1,270900000000000,0.6,1.0,0.5,0.8,4.95,A,V3,0.0001,0.00031
6302,1,349030000000000,1.0,0.5,0.5,0.6,4.81,A,V3,0.00051,0.00024
6303,1,300020000000000,0.6,0.5,1.0,0.5,4.04,C,Z1,0.0001,0.0015
6304,1,302010000000000,0.9,0.6,0.8,1.0,3.24,C,Z1,0.0001,0.0052
6305,1,218040000000000,0.6,1.0,1.0,1.0,3.17,A,V3,0.0001,0.00096
6306,1,154740000000000,1.0,0.5,1.0,0.5,4.88,A,V3,0.00034,0.00018
6307,1,287320000000000,1.0,1.0,0.8,0.8,4.06,A,V3,0.00019,0.001
6308,1,205140000000000,0.5,1.0,0.5,0.8,3.07,C,Z1,0.0001,0.0017
6309,1,303000000000000,0.8,0.9,0.5,0.5,4.3,E,T6,0.00022,0.012
6310,1,117330000000000,0.6,1.0,0.5,0.9,3.47,E,T6,0.0001,0.0088
6311,1,212270000000000,0.5,0.5,0.5,0.8,3.84,E,T6,0.00036,0.0048
6312,1,403910000000000,0.6,1.0,0.5,1.0,4.79,D,M7,0.0001,0.0095
6313,1,72760000000000,1.0,0.5,0.5,0.8,3.85,B,N4,0.00014,0.0002
6314,1,331080000000000,0.5,0.9,0.7,0.7,4.08,C,Z1,0.00027,0.0023
6315,1,89426000000000,0.7,0.5,1.0,0.5,3.46,B,N4,0.0001,0.00024
6316,1,273670000000000,0.6,1.0,0.5,1.0,4.4,B,N4,0.0001,0.001
6317,1,238810000000000,0.5,0.9,1.0,0.5,3.34,E,T6,0.0001,0.015
6318,1,395290000000000,0.6,0.7,0.7,0.5,3.21,C,Z1,0.0001,0.0024
6319,1,420390000000000,0.9,0.5,0.5,0.7,4.47,D,M7,0.00021,0.0053
6320,1,232110000000000,0.9,0.5,1.0,0.7,4.3,F,QS,0.0001,0.051
6321,1,327950000000000,0.9,0.8,0.5,0.8,3.32,D,M7,0.0001,0.01
6322,1,246500000000000,1.0,0.6,0.6,0.5,4.07,B,N4,0.0001,0.00059
6323,1,391570000000000,0.5,0.9,0.5,0.5,4.81,E,T6,0.0001,0.0094
6324,1,209330000000000,0.7,0.7,0.5,0.5,3.87,E,T6,0.0001,0.0065
6325,1,51020000000000,1.0,1.0,0.9,1.0,3.02,D,M7,0.00052,0.0045
6326,1,436810000000000,1.0,0.5,0.5,0.5,4.76,D,M7,0.0001,0.0043
6327,1,368050000000000,0.9,1.0,1.0,0.8,4.39,C,Z1,0.00023,0.0078
6328,1,231570000000000,0.7,1.0,1.0,1.0,4.39,F,QS,0.0001,0.11
6329,1,44462000000000,1.0,0.5,0.5,1.0,3.7,F,QS,0.0001,0.0083
6330,1,81949000000000,1.0,0.7,1.0,0.5,3.19,D,M7,0.00054,0.0027
6331,1,163040000000000,1.0,0.5,1.0,1.0,3.6,D,M7,0.0001,0.0082
6332,1,378060000000000,0.5,0.5,1.0,0.5,3.86,D,M7,0.0001,0.0045
6333,1,317720000000000,1.0,1.0,1.0,1.0,3.54,E,T6,0.0001,0.087
6334,1,295560000000000,0.5,1.0,0.9,1.0,3.34,B,N4,0.0001,0.0021
6335,1,203310000000000,0.6,0.7,0.5,1.0,3.1,F,QS,0.00034,0.028
6336,1,347010000000000,0.6,0.5,0.5,0.8,3.69,B,N4,0.0001,0.0006
6337,1,146710000000000,0.9,0.5,0.5,1.0,3.57,B,N4,0.0001,0.00049
6338,1,135930000000000,1.0,1.0,1.0,0.7,4.03,D,M7,0.00015,0.0086
6339,1,175460000000000,1.0,0.5,0.8,1.0,4.61,B,N4,0.0001,0.00082
6340,1,142000000000000,0.5,0.5,0.5,0.5,3.64,C,Z1,0.00038,0.00029
6341,1,257100000000000,0.6,0.5,0.5,0.9,4.79,A,V3,0.0001,0.00017
6342,1,143660000000000,1.0,1.0,0.6,0.7,3.42,E,T6,0.0001,0.017
6343,1,385240000000000,0.8,0.5,0.9,0.8,4.9,D,M7,0.00031,0.008
6344,1,51419000000000,0.5,1.0,0.5,1.0,3.01,E,T6,0.00033,0.0035
6345,1,317440000000000,0.5,0.9,1.0,1.0,3.88,F,QS,0.0001,0.1
6346,1,242330000000000,0.7,0.8,0.5,1.0,4.61,F,QS,0.00057,0.035
6347,1,68887000000000,0.5,0.9,0.5,0.7,3.8,E,T6,0.00031,0.0025
6348,1,148610000000000,1.0,0.5,0.5,1.0,3.87,F,QS,0.0001,0.027
6349,1,115030000000000,0.7,1.0,0.5,0.5,4.0,E,T6,0.0001,0.005
6350,1,400180000000000,0.8,0.9,1.0,0.6,3.64,C,Z1,0.0001,0.0062
6351,1,255000000000000,0.5,0.5,1.0,0.5,4.41,E,T6,0.0001,0.0073
6352,1,319880000000000,0.5,0.5,1.0,0.6,3.47,D,M7,0.00055,0.0043
6353,1,320250000000000,0.9,0.5,1.0,1.0,3.48,F,QS,0.0001,0.11
6354,1,427730000000000,0.5,0.5,0.5,0.5,4.35,C,Z1,0.0001,0.00082
6355,1,316220000000000,1.0,1.0,0.5,1.0,3.42,D,M7,0.0001,0.017
6356,1,433730000000000,0.5,0.5,0.5,1.0,3.31,C,Z1,0.0001,0.0021
6357,1,109080000000000,1.0,0.5,0.8,0.9,3.71,C,Z1,0.00056,0.0012
6358,1,136750000000000,1.0,0.5,0.5,1.0,4.93,D,M7,0.0001,0.0026
6359,1,211320000000000,0.5,0.5,0.5,0.8,3.9,D,M7,0.0001,0.002
6360,1,317510000000000,0.9,0.5,0.5,0.7,4.61,C,Z1,0.0001,0.0014
6361,1,41580000000000,0.9,1.0,0.8,0.5,3.73,A,V3,0.00031,8.9e-05
6362,1,182670000000000,1.0,1.0,0.5,0.5,4.77,E,T6,0.0001,0.0098
6363,1,222190000000000,0.7,1.0,0.5,1.0,4.13,F,QS,0.00015,0.053
6364,1,293680000000000,0.5,0.6,1.0,1.0,3.58,F,QS,0.0003,0.058
6365,1,323490000000000,0.6,0.9,0.6,1.0,4.33,D,M7,0.0001,0.009
6366,1,214670000000000,1.0,0.5,1.0,0.5,4.03,B,N4,0.0001,0.00072
6367,1,315590000000000,1.0,0.7,0.7,0.5,3.95,C,Z1,0.0001,0.0026
6368,1,305580000000000,1.0,0.9,1.0,0.8,3.27,A,V3,0.00026,0.0015
6369,1,390370000000000,0.5,1.0,0.7,1.0,3.14,A,V3,0.00032,0.00094
6370,1,239300000000000,1.0,0.8,0.5,0.7,3.59,F,QS,0.0001,0.051
6371,1,340140000000000,0.5,0.7,0.7,0.9,4.13,C,Z1,0.0001,0.0024
6372,1,51736000000000,1.0,0.9,0.6,0.7,4.91,E,T6,0.0001,0.0041
6373,1,111660000000000,0.5,0.9,0.5,1.0,4.87,A,V3,0.00038,0.00011
6374,1,156080000000000,1.0,0.7,0.9,0.5,3.62,A,V3,0.0001,0.00032
6375,1,281050000000000,0.5,0.6,0.5,1.0,3.29,A,V3,0.00036,0.00027
6376,1,55538000000000,0.5,0.8,0.5,1.0,3.26,F,QS,0.0001,0.0087
6377,1,90632000000000,0.7,0.5,0.5,0.6,3.44,D,M7,0.00042,0.00089
6378,1,240430000000000,0.8,1.0,0.5,1.0,4.7,A,V3,0.00048,0.00044
6379,1,301950000000000,1.0,0.6,0.5,0.5,3.21,F,QS,0.0006,0.025
6380,1,186090000000000,1.0,0.5,0.5,1.0,4.58,D,M7,0.0001,0.0038
6381,1,153660000000000,0.7,0.5,0.5,0.5,4.53,D,M7,0.00046,0.001
6382,1,54633000000000,0.8,0.5,0.5,0.7,3.29,D,M7,0.00039,0.00075
6383,1,39866000000000,0.5,0.8,0.5,0.7,4.88,D,M7,0.0001,0.00043
6384,1,220290000000000,0.9,0.6,0.5,0.5,3.5,B,N4,0.00054,0.00039
6385,1,293650000000000,1.0,0.7,1.0,1.0,4.88,C,Z1,0.00012,0.0056
6386,1,210100000000000,1.0,0.9,0.8,1.0,3.22,B,N4,0.0005,0.0022
6387,1,40569000000000,1.0,0.8,0.5,0.7,3.9,D,M7,0.0001,0.0011
6388,1,77658000000000,1.0,1.0,1.0,0.5,4.65,D,M7,0.00035,0.0029
6389,1,164620000000000,0.8,0.5,1.0,0.5,3.48,A,V3,0.0001,0.00022
6390,1,329890000000000,0.5,0.8,1.0,1.0,4.97,D,M7,0.00052,0.0089
6391,1,293530000000000,1.0,1.0,0.5,1.0,4.58,F,QS,0.0001,0.098
6392,1,100010000000000,1.0,0.5,0.6,1.0,4.36,B,N4,0.0001,0.00037
6393,1,194650000000000,1.0,0.9,1.0,0.5,4.34,D,M7,0.00019,0.0073
6394,1,261220000000000,0.5,0.6,1.0,0.8,3.79,A,V3,0.0001,0.00039
6395,1,307960000000000,0.5,0.5,1.0,1.0,3.47,E,T6,0.0001,0.021
6396,1,216660000000000,1.0,0.5,0.6,0.6,3.8,B,N4,0.00039,0.0005
6397,1,128110000000000,0.5,0.5,1.0,0.5,4.42,F,QS,0.00053,0.0086
6398,1,54810000000000,0.5,0.5,0.5,1.0,3.2,F,QS,0.0001,0.0054
6399,1,155390000000000,0.7,1.0,0.6,0.5,3.34,B,N4,0.00054,0.00045
6400,1,329390000000000,0.8,1.0,0.9,0.5,4.78,B,N4,0.00037,0.0013
6401,1,117440000000000,0.9,0.5,0.8,0.5,4.81,A,V3,0.0001,0.00011
6402,1,212280000000000,1.0,0.9,1.0,1.0,3.37,E,T6,0.0001,0.054
6403,1,144650000000000,0.7,1.0,0.5,1.0,4.24,E,T6,0.0001,0.012
6404,1,73533000000000,0.7,0.8,1.0,0.8,3.32,D,M7,0.00014,0.0035
6405,1,148780000000000,0.5,1.0,0.6,0.5,3.95,A,V3,0.00021,0.00013
6406,1,91717000000000,0.5,0.5,1.0,1.0,3.87,C,Z1,0.0001,0.00078
6407,1,349160000000000,1.0,0.5,1.0,0.5,3.36,F,QS,0.0001,0.068
6408,1,52655000000000,1.0,0.6,1.0,0.8,3.1,C,Z1,0.00012,0.001
6409,1,396380000000000,1.0,1.0,1.0,0.9,3.78,F,QS,0.00057,0.19
6410,1,391760000000000,0.5,1.0,1.0,0.8,4.9,F,QS,0.0001,0.1
6411,1,380130000000000,0.9,0.6,0.5,1.0,3.07,C,Z1,0.0001,0.0043
6412,1,50580000000000,0.5,0.8,1.0,1.0,3.54,A,V3,0.0005,0.00012
6413,1,103150000000000,0.5,0.6,0.5,0.5,4.6,F,QS,0.00029,0.0047
6414,1,112220000000000,0.5,0.5,0.5,1.0,4.08,C,Z1,0.0001,0.00045
6415,1,64332000000000,1.0,0.6,0.5,0.5,4.65,B,N4,0.0001,0.00011
6416,1,55179000000000,0.7,0.6,0.5,0.5,4.48,F,QS,0.0001,0.0039
6417,1,384400000000000,0.5,1.0,1.0,1.0,4.28,E,T6,0.0001,0.045
6418,1,146990000000000,0.7,1.0,0.6,0.5,4.14,E,T6,0.0001,0.0075
6419,1,293730000000000,1.0,0.5,0.9,1.0,4.45,A,V3,0.00037,0.00066
6420,1,104490000000000,0.5,0.5,1.0,0.5,3.75,D,M7,0.0001,0.0013
6421,1,116280000000000,0.5,0.5,1.0,0.7,3.52,C,Z1,0.0001,0.00076
6422,1,318600000000000,0.6,1.0,0.7,0.5,3.09,C,Z1,0.0001,0.0028
6423,1,250500000000000,0.6,1.0,1.0,1.0,3.56,D,M7,0.00032,0.014
6424,1,439610000000000,1.0,0.5,1.0,1.0,3.92,F,QS,0.00054,0.12
6425,1,145590000000000,0.5,0.5,0.8,0.6,3.27,A,V3,0.0001,0.00013
6426,1,128880000000000,1.0,1.0,0.9,1.0,4.98,E,T6,0.0001,0.024
6427,1,307340000000000,0.5,0.5,0.9,1.0,3.44,D,M7,0.00051,0.0063
6428,1,176090000000000,0.5,0.5,0.6,1.0,4.23,B,N4,0.0001,0.00034
6429,1,419750000000000,1.0,1.0,0.5,0.5,3.49,D,M7,0.00014,0.011
6430,1,40525000000000,0.9,0.5,0.5,0.5,3.6,A,V3,0.00051,2.6e-05
6431,1,108900000000000,0.6,0.8,1.0,1.0,4.47,E,T6,0.00031,0.011
6432,1,396440000000000,0.5,1.0,0.7,1.0,3.66,F,QS,0.0001,0.1
6433,1,346050000000000,0.7,1.0,1.0,1.0,3.3,A,V3,0.0001,0.0017
6434,1,197290000000000,0.7,0.5,1.0,1.0,3.8,F,QS,0.00025,0.046
6435,1,162300000000000,0.7,1.0,1.0,0.5,4.7,F,QS,0.0001,0.037
6436,1,243910000000000,1.0,0.5,0.9,0.9,3.59,B,N4,0.0001,0.0015
6437,1,169620000000000,1.0,1.0,0.8,1.0,3.48,B,N4,0.00058,0.0018
6438,1,401840000000000,1.0,0.6,1.0,1.0,3.41,E,T6,0.00046,0.056
6439,1,207970000000000,1.0,0.5,1.0,0.6,3.63,C,Z1,0.00013,0.0022
6440,1,376260000000000,0.8,1.0,0.6,1.0,3.82,F,QS,0.0001,0.13
6441,1,194490000000000,0.5,0.5,0.7,1.0,3.41,E,T6,0.00039,0.0082
6442,1,291550000000000,0.5,1.0,0.8,0.6,4.14,E,T6,0.0001,0.017
6443,1,359090000000000,1.0,0.6,0.5,0.5,4.99,B,N4,0.00054,0.00053
6444,1,391700000000000,1.0,0.5,0.5,0.9,4.56,B,N4,0.00018,0.001
6445,1,246960000000000,0.5,0.5,0.7,1.0,3.75,E,T6,0.0001,0.011
6446,1,219730000000000,0.8,0.9,1.0,0.7,3.21,B,N4,0.0001,0.0018
6447,1,313200000000000,0.5,0.5,0.8,0.7,3.86,C,Z1,0.00015,0.0015
6448,1,360890000000000,0.5,0.6,1.0,1.0,3.7,C,Z1,0.00044,0.0034
6449,1,146310000000000,0.5,0.5,0.9,0.8,3.69,A,V3,0.00047,0.00015
6450,1,328880000000000,1.0,0.9,0.5,0.7,4.15,B,N4,0.0001,0.0013
6451,1,308190000000000,1.0,0.9,0.9,0.6,3.11,D,M7,0.0001,0.017
6452,1,185070000000000,0.7,0.7,1.0,0.9,3.87,A,V3,0.0001,0.0005
6453,1,429250000000000,1.0,1.0,0.6,1.0,3.04,F,QS,0.0001,0.21
6454,1,225740000000000,1.0,0.9,0.8,0.6,3.47,B,N4,0.0001,0.0015
6455,1,309590000000000,0.5,0.5,0.5,0.8,3.09,B,N4,0.0001,0.00053
6456,1,193930000000000,0.5,1.0,0.5,0.8,3.62,B,N4,0.00048,0.00051
6457,1,434000000000000,1.0,0.5,1.0,1.0,4.09,F,QS,0.0001,0.15
6458,1,239820000000000,0.9,1.0,0.9,0.6,4.89,C,Z1,0.00022,0.0031
